t,grid_price
2226,630.626511627907
2227,643.7113953488266
2228,557.2862790697676
2229,542.2548837209213
2230,511.7379069767443
2231,464.0916279069691
2232,456.6516279069767
2233,442.11767441859735
2234,424.33953488372094
2235,414.8232558139466
2236,187.53558139534883
2237,679.3974418604538
2238,747.0927906976744
2239,833.1934883720794
2240,788.7697674418605
2241,831.2469767441722
2242,851.7502325581396
2243,746.9197674418482
2244,720.75
2245,710.7362790697557
2246,732.7102325581395
2247,785.0497674418475
2248,882.6132558139535
2249,959.1760465116121
2250,906.1876744186047
2251,808.9486046511494
2252,745.6437209302326
2253,536.1341860465028
2254,518.3560465116279
2255,531.5923255813865
2256,515.7606976744187
2257,505.7469767441777
2258,499.9290697674419
2259,489.1151162790617
2260,452.13139534883726
2261,772.4406976744058
2262,912.8058139534884
2263,1011.3425581395181
2264,928.6374418604653
2265,838.5139534883583
2266,816.3669767441861
2267,742.7239534883598
2268,693.1311627906977
2269,630.7779069767336
2270,533.0413953488372
2271,570.8469767441766
2272,680.6951162790699
2273,783.4276744185917
2274,830.9009302325583
2275,816.6913953488237
2276,770.4941860465117
2277,721.0744186046392
2278,625.1113953488372
2279,90.94052158273335
2280,175.5032374100719
2281,252.76534883720512
2282,387.9613953488372
2283,366.63627906976143
2284,389.08604651162796
2285,604.8893023255715
2286,775.4469767441861
2287,718.5872093023137
2288,588.2358139534884
2289,531.3976744185958
2290,493.916511627907
2291,474.2134883720852
2292,464.0483720930233
2293,477.43604651161996
2294,485.02744186046516
2295,502.4811627906894
2296,543.9851162790699
2297,809.0351162790564
2298,1037.5772093023256
2299,1235.6023255813748
2300,1011.2560465116279
2301,768.1799999999872
2302,662.7006976744187
2303,475.1651162790619
2304,465.4758139534884
2305,441.2309302325508
2306,437.359534883721
2307,437.53255813952757
2308,462.0802325581395
2309,650.0699999999892
2310,855.0160465116279
2311,962.7446511627747
2312,792.0355813953489
2313,693.0230232558025
2314,662.3546511627907
2315,563.6665116278978
2316,533.3009302325582
2317,537.4967441860375
2318,550.1058139534883
2319,586.9165116278973
2320,791.7111627906977
2321,941.268139534868
2322,1044.8009302325581
2323,951.9306976744028
2324,814.8097674418605
2325,703.2097674418486
2326,612.7618604651162
2327,454.31581395348087
2328,470.6232558139535
2329,456.88953488371334
2330,441.8797674418605
2331,429.5951162790626
2332,406.0206976744186
2333,417.1590697674349
2334,450.7472093023256
2335,467.22767441859696
2336,477.3927906976744
2337,486.6062790697594
2338,443.65325581395354
2339,409.892093023249
2340,402.6251162790698
2341,380.175348837203
2342,381.79744186046514
2343,392.7627906976679
2344,456.5651162790698
2345,478.36604651161997
2346,479.98813953488377
2347,478.53906976743394
2348,474.8190697674419
2349,477.5658139534805
2350,472.0723255813954
2351,353.03232558138944
2352,444.4318604651163
2353,420.70604651162097
2354,410.04348837209307
2355,404.87441860464446
2356,385.6472093023256
2357,385.8202325581331
2358,434.91558139534885
2359,457.8411627906901
2360,452.84511627906977
2361,443.1558139534811
2362,451.8718604651163
2363,438.7869767441788
2364,386.29604651162794
2365,373.0597674418543
2366,398.08325581395354
2367,416.3372093023187
2368,495.94953488372096
2369,616.914418604641
2370,724.1455813953489
2371,774.3872093023128
2372,833.3232558139536
2373,775.9876744185917
2374,660.6893023255815
2375,533.9065116278982
2376,489.00697674418603
2377,483.83790697673624
2378,476.09511627906977
2379,472.87255813952703
2380,499.84255813953496
2381,739.501395348825
2382,820.4113953488372
2383,791.6679069767312
2384,632.9190697674418
2385,559.4274418604559
2386,544.2446511627908
2387,548.9379069767351
2388,567.819069767442
2389,561.3739534883628
2390,573.3125581395349
2391,591.7179069767343
2392,726.2651162790698
2393,921.5002325581241
2394,1132.0911627906978
2395,1122.726279069749
2396,940.5544186046512
2397,735.3055813953366
2398,502.9137209302326
2399,286.9806976744138
2400,488.20674418604654
2401,482.56186046510834
2402,480.7883720930233
2403,478.36604651161997
2404,356.25488372093025
2405,640.8132558139429
2406,835.5941860465117
2407,803.4551162790565
2408,706.389069767442
2409,644.7062790697568
2410,628.2258139534885
2411,599.4823255813853
2412,583.0018604651164
2413,582.3530232558043
2414,619.6611627906976
2415,693.1527906976629
2416,770.9916279069768
2417,839.1411627906838
2418,1068.4618604651164
2419,1083.9690697674241
2420,859.1686046511628
2421,760.0046511627781
2422,598.833488372093
2423,551.0141860465026
2424,503.0651162790698
2425,498.2204651162709
2426,498.3718604651163
2427,499.4965116278987
2428,537.453488372093
2429,695.5534883720815
2430,879.0230232558141
2431,946.9995348837052
2432,795.8420930232559
2433,694.1044186046397
2434,659.0672093023256
2435,597.6872093023158
2436,596.4111627906976
2437,586.0730232558043
2438,582.8288372093024
2439,563.7746511627813
2440,692.9797674418605
2441,806.5046511627775
2442,858.6711627906977
2443,824.7586046511491
2444,737.0574418604651
2445,647.2799999999892
2446,565.0723255813954
2447,496.59837209301503
2448,488.2067441860384
2449,482.3888372092943
2450,463.65906976744185
2451,460.9123255813877
2452,470.1041860465117
2453,499.49651162789877
2454,582.8288372093024
2455,640.8132558139429
2456,596.0867441860466
2457,576.3837209302229
2458,597.2113953488373
2459,582.6774418604555
2460,550.5383720930233
2461,535.6799999999912
2462,547.9646511627908
2463,541.6493023255724
2464,592.842558139535
2465,639.8399999999892
2466,723.8211627906977
2467,839.1411627906839
2468,807.4779069767443
2469,753.0620930232433
2470,634.346511627907
2471,553.8474418604559
2472,519.459069767442
2473,515.4146511627822
2474,532.8683720930233
2475,539.6379069767352
2476,549.3272093023256
2477,657.5316279069658
2478,749.5583720930233
2479,760.3723255813827
2480,717.116511627907
2481,709.3520930232442
2482,662.6790697674419
2483,584.6888372092926
2484,541.4113953488372
2485,523.3304651162705
2486,500.90232558139536
2487,494.2625581395267
2488,491.213023255814
2489,658.6562790697566
2490,719.2144186046512
2491,678.8351162790585
2492,681.9062790697676
2493,505.42255813952653
2494,500.08046511627913
2495,542.9902325581306
2496,497.63651162790705
2497,484.2272093023175
2498,483.1025581395349
2499,473.0888372092945
2500,469.2174418604651
2501,482.92953488371296
2502,525.8825581395349
2503,562.6932558139442
2504,516.3662790697675
2505,501.50790697673585
2506,484.0758139534884
2507,483.90279069766643
2508,460.9772093023256
2509,459.35511627906214
2510,463.24813953488376
2511,483.7513953488292
2512,535.2474418604651
2513,560.7683720930139
2514,612.1130232558139
2515,571.2579069767347
2516,526.8558139534883
2517,549.456976744177
2518,477.6090697674419
2519,453.7751162790622
2520,432.1255813953489
2521,420.18697674417916
2522,409.04860465116286
2523,352.1888372092964
2524,352.18883720930233
2525,342.19674418604086
2526,353.48651162790696
2527,416.31558139534195
2528,415.3423255813954
2529,409.69744186045835
2530,390.3188372093024
2531,355.90883720929645
2532,352.03744186046515
2533,357.53093023255224
2534,376.2606976744186
2535,427.60534883720226
2536,436.4944186046512
2537,464.26465116278297
2538,575.0427906976745
2539,587.0030232558042
2540,514.9820930232559
2541,552.1172093023164
2542,455.22418604651165
2543,435.5211627906905
2544,414.6934883720931
2545,387.57209302324935
2546,397.26139534883725
2547,358.8286046511568
2548,419.3867441860465
2549,569.0734883720835
2550,774.3223255813954
2551,690.8386046511514
2552,585.2295348837209
2553,545.0016279069677
2554,540.4813953488373
2555,540.3299999999911
2556,533.3874418604652
2557,529.9918604651075
2558,520.3025581395349
2559,529.3430232558051
2560,570.6955813953489
2561,727.6493023255692
2562,916.9151162790698
2563,872.1886046511484
2564,660.7974418604651
2565,553.8906976744095
2566,465.3893023255814
2567,407.55627906976065
2568,400.1379069767442
2569,382.68418604650526
2570,381.88395348837213
2571,369.12348837208685
2572,440.6686046511628
2573,540.9355813953399
2574,709.0276744186046
2575,794.1334883720799
2576,661.403023255814
2577,609.8853488371991
2578,588.5818604651163
2579,563.8611627906884
2580,545.7802325581396
2581,547.4023255813863
2582,563.7097674418604
2583,596.3246511627808
2584,794.7823255813954
2585,993.5427906976579
2586,1207.832093023256
2587,1112.063720930214
2588,975.7862790697676
2589,510.89441860464274
2590,489.59093023255815
2591,508.4288372092939
2592,510.0293023255814
2593,507.45558139534035
2594,505.35767441860463
2595,492.7486046511546
2596,498.41511627906976
2597,717.6572093023136
2598,965.8158139534885
2599,970.0116279069606
2600,782.0867441860465
2601,614.9895348837108
2602,592.5397674418606
2603,566.3916279069673
2604,534.2525581395349
2605,514.7225581395264
2606,498.7395348837209
2607,495.8197674418522
2608,540.0704651162791
2609,567.6676744185953
2610,496.14418604651166
2611,485.0058139534803
2612,474.04046511627917
2613,449.16837209301576
2614,255.75000000000003
2615,375.22255813952864
2616,385.2146511627908
2617,362.613488372087
2618,344.20813953488374
2619,265.91511627906533
2620,377.3204651162791
2621,462.08023255813185
2622,682.1441860465117
2623,679.7218604651049
2624,589.295581395349
2625,557.9783720930141
2626,556.5293023255814
2627,516.1716279069681
2628,499.3667441860465
2629,499.04232558138716
2630,505.5090697674419
2631,515.674186046503
2632,580.903953488372
2633,676.4776744185934
2634,873.6160465116279
2635,843.2720930232416
2636,710.7146511627907
2637,519.8699999999914
2638,488.7258139534884
2639,420.3383720930162
2640,488.2932558139535
2641,485.07069767441055
2642,481.99953488372097
2643,462.6209302325505
2644,474.5595348837209
2645,778.3667441860337
2646,1000.4637209302326
2647,995.2946511627742
2648,795.4744186046512
2649,710.0658139534767
2650,638.0881395348838
2651,593.2102325581296
2652,554.1502325581397
2653,547.0346511627816
2654,534.2958139534884
2655,555.274883720921
2656,630.1723255813954
2657,873.7458139534738
2658,1073.912093023256
2659,1066.320697674401
2660,883.4351162790699
2661,783.5141860464985
2662,630.3453488372093
2663,550.6032558139444
2664,494.41395348837216
2665,472.78604651162004
2666,463.59418604651165
2667,462.1451162790621
2668,449.86046511627904
2669,471.18558139534105
2670,491.3644186046512
2671,470.5367441860387
2672,486.67116279069774
2673,453.1046511627832
2674,452.13139534883726
2675,452.13139534882976
2676,416.7697674418605
2677,404.50674418603984
2678,406.60465116279073
2679,425.98325581394647
2680,487.1686046511628
2681,645.6795348837104
2682,846.7974418604651
2683,907.6583720930082
2684,806.2883720930233
2685,662.2897674418494
2686,574.8048837209302
2687,490.88860465115465
2688,434.2234883720931
2689,347.8632558139478
2690,276.5127906976744
2691,240.84837209301924
2692,175.0172374100719
2693,204.68651162790357
2694,242.6218604651163
2695,344.6406976744129
2696,358.8502325581395
2697,373.36255813952874
2698,381.42976744186046
2699,391.11906976743535
2700,380.62953488372096
2701,339.4716279069711
2702,49.262482014387864
2703,49.32998201438784
2704,323.6616279069768
2705,465.3893023255737
2706,440.0413953488372
2707,443.2639534883646
2708,451.00674418604655
2709,451.65558139534136
2710,447.93558139534895
2711,443.739767441853
2712,409.84883720930236
2713,390.96767441859816
2714,388.5453488372093
2715,404.6797674418538
2716,420.1869767441861
2717,447.1353488372019
2718,478.95
2719,516.0634883720844
2720,516.5609302325582
2721,502.82720930231727
2722,482.82139534883726
2723,460.37162790696914
2724,442.13930232558147
2725,439.868372093016
2726,435.8455813953489
2727,431.32534883720217
2728,443.9127906976745
2729,452.6288372092948
2730,450.20651162790705
2731,446.6595348837135
2732,440.5172093023256
2733,438.26790697673687
2734,420.98720930232565
2735,403.4037209302259
2736,388.8697674418605
2737,366.917441860459
2738,347.5388372093023
2739,332.053255813948
2740,344.7920930232558
2741,392.0923255813888
2742,433.57465116279076
2743,443.7613953488299
2744,459.7444186046512
2745,465.2162790697597
2746,480.87488372093026
2747,453.7534883720856
2748,465.5406976744186
2749,465.2162790697597
2750,466.3625581395349
2751,468.13604651162007
2752,487.8174418604652
2753,470.70976744185265
2754,499.7776744186047
2755,499.6046511627825
2756,491.213023255814
2757,483.9460465116199
2758,445.68627906976747
2759,421.6360465116208
2760,414.8448837209303
2761,409.5244186046444
2762,405.97744186046515
2763,408.87558139534207
2764,431.4767441860465
2765,486.69279069766634
2766,506.0497674418605
2767,513.3167441860381
2768,513.3167441860465
2769,515.9120930232473
2770,511.8676744186047
2771,491.537441860457
2772,483.1458139534884
2773,474.58116279068986
2774,472.31023255813955
2775,470.06093023255033
2776,484.0974418604652
2777,489.1151162790617
2778,488.2932558139535
2779,483.4486046511548
2780,477.0034883720931
2781,475.55441860464333
2782,445.36186046511625
2783,448.4330232558065
2784,440.5172093023256
2785,432.94744186045796
2786,435.5211627906977
2787,437.61906976743467
2788,453.12627906976746
2789,459.5713953488297
2790,478.12813953488376
2791,497.6797674418522
2792,498.95581395348836
2793,495.4088372092941
2794,482.6483720930233
2795,468.2874418604574
2796,467.1627906976745
2797,465.2162790697597
2798,466.5139534883721
2799,465.7137209302249
2800,473.456511627907
2801,470.5583720930154
2802,468.4604651162791
2803,466.68697674417837
2804,458.9225581395349
2805,457.97093023255053
2806,440.0413953488372
2807,422.71744186045805
2808,417.0725581395349
2809,410.9302325581328
2810,411.9034883720931
2811,418.04581395348146
2812,431.9093023255814
2813,558.7786046511536
2814,692.2660465116279
2815,741.1667441860343
2816,700.5062790697674
2817,613.3458139534782
2818,590.7446511627907
2819,532.9548837209214
2820,501.1618604651163
2821,479.0581395348758
2822,471.2937209302326
2823,475.81395348836423
2824,490.8237209302326
2825,490.82372093022445
2826,491.79697674418605
2827,483.72976744185246
2828,477.58744186046516
2829,475.6625581395271
2830,460.9772093023256
2831,476.1599999999922
2832,460.65279069767445
2833,462.27488372092256
2834,462.5993023255814
2835,450.4876744185972
2836,452.91
2837,460.17697674417843
2838,468.56860465116284
2839,501.1834883720848
2840,500.2102325581396
2841,479.38255813952696
2842,460.5013953488372
2843,444.19395348836474
2844,438.54906976744195
2845,432.7311627906906
2846,424.33953488372094
2847,446.1404651162717
2848,467.9197674418605
2849,480.1827906976665
2850,484.70302325581406
2851,468.41720930231793
2852,464.69720930232563
2853,471.1423255813875
2854,458.2304651162791
2855,455.3323255813878
2856,419.343488372093
2857,404.00930232557477
2858,391.74627906976747
2859,377.06093023255187
2860,380.9323255813954
2861,352.1888372092964
2862,414.82325581395355
2863,434.2018604651091
2864,452.10976744186047
2865,461.474651162783
2866,458.72790697674424
2867,451.30953488371347
2868,447.7625581395349
2869,435.8023255813882
2870,435.65093023255815
2871,443.5667441860393
2872,454.70511627906984
2873,471.3153488372015
2874,507.95302325581406
2875,516.1932558139449
2876,532.8251162790699
2877,504.40604651161954
2878,500.53465116279074
2879,487.6227906976664
2880,475.18674418604655
2881,470.6665116278992
2882,473.0888372093024
2883,469.3904651162713
2884,470.666511627907
2885,506.8283720930149
2886,630.4751162790699
2887,645.4848837209195
2888,622.8837209302327
2889,601.9046511627807
2890,644.6846511627907
2891,624.3327906976641
2892,566.3916279069767
2893,540.3948837209214
2894,544.9151162790698
2895,556.377906976735
2896,563.6448837209304
2897,598.509069767432
2898,675.8288372093024
2899,509.4237209302241
2900,502.80558139534884
2901,496.3388372092941
2902,479.70697674418614
2903,493.0946511627825
2904,476.28976744186053
2905,472.09395348836426
2906,471.61813953488377
2907,471.7695348837131
2908,485.3302325581396
2909,583.6290697674323
2910,709.3737209302326
2911,711.147209302314
2912,663.1981395348838
2913,616.070930232548
2914,613.9730232558139
2915,598.1630232558041
2916,567.3216279069768
2917,560.8765116278977
2918,552.6362790697675
2919,560.7034883720837
2920,592.5181395348836
2921,651.1081395348731
2922,758.5988372093024
2923,773.1111627906848
2924,742.2913953488372
2925,708.2274418604534
2926,591.6962790697675
2927,530.70558139534
2928,523.9144186046512
2929,517.62069767441
2930,519.0697674418606
2931,520.2160465116193
2932,540.6976744186046
2933,676.6074418604538
2934,798.1562790697676
2935,787.6451162790568
2936,710.0225581395349
2937,667.2425581395239
2938,680.0030232558141
2939,632.0539534883616
2940,602.3588372093024
2941,597.0383720930134
2942,598.0116279069769
2943,626.9065116278966
2944,711.4716279069768
2945,790.0674418604522
2946,858.5197674418605
2947,830.7495348837073
2948,775.706511627907
2949,770.3860465116151
2950,688.3946511627908
2951,589.4902325581298
2952,580.9255813953489
2953,566.8890697674325
2954,564.9425581395349
2955,564.9425581395254
2956,580.4497674418604
2957,684.544883720919
2958,821.9253488372092
2959,838.3841860464978
2960,852.9181395348838
2961,835.7888372092885
2962,871.4748837209304
2963,829.9925581395211
2964,807.0669767441861
2965,752.9972093023131
2966,734.5918604651163
2967,742.5076744185924
2968,805.4448837209303
2969,850.6472093023115
2970,861.7855813953488
2971,837.7353488371955
2972,791.5813953488372
2973,770.905116279057
2974,648.4046511627907
2975,628.8530232558036
2976,611.8967441860466
2977,604.4783720930133
2978,602.8562790697675
2979,608.5227906976643
2980,610.9451162790698
2981,781.4811627906847
2982,870.6313953488373
2983,943.1281395348681
2984,916.806976744186
2985,846.2351162790557
2986,823.1365116279069
2987,719.3009302325461
2988,673.9255813953489
2989,657.76953488371
2990,613.6918604651163
2991,624.0083720930128
2992,676.8237209302325
2993,822.0118604651027
2994,871.1072093023256
2995,870.78279069766
2996,780.183488372093
2997,708.6383720930115
2998,668.9079069767442
2999,662.9386046511518
3000,619.812558139535
3001,595.4162790697576
3002,583.3046511627907
3003,597.838604651153
3004,571.0416279069767
3005,583.0018604651067
3006,610.1232558139535
3007,621.1102325581294
3008,643.235581395349
3009,643.0625581395243
3010,629.8262790697673
3011,595.4162790697576
3012,576.5351162790698
3013,566.1969767441767
3014,559.0813953488372
3015,559.9032558139442
3016,574.2641860465116
3017,589.7713953488275
3018,613.3458139534883
3019,610.2746511627805
3020,609.1500000000001
3021,665.3609302325472
3022,616.4169767441861
3023,578.8709302325485
3024,565.786046511628
3025,549.803023255805
3026,545.2827906976745
3027,536.2423255813864
3028,536.0693023255815
3029,546.9048837209211
3030,561.2658139534884
3031,586.6137209302228
3032,596.1516279069767
3033,604.5432558139435
3034,612.6104651162791
3035,601.1476744185946
3036,583.3911627906978
3037,570.9551162790603
3038,566.5862790697676
3039,570.1548837209208
3040,590.6581395348838
3041,611.0099999999899
3042,629.2423255813954
3043,644.4251162790591
3044,620.8506976744186
3045,623.4244186046407
3046,611.3344186046512
3047,608.4146511627805
3048,590.6581395348838
3049,588.5602325581298
3050,567.732558139535
3051,564.0125581395255
3052,594.8539534883722
3053,635.5360465116174
3054,788.2939534883722
3055,788.9427906976614
3056,755.506046511628
3057,745.9897674418482
3058,713.8506976744186
3059,630.0641860465012
3060,629.7397674418605
3061,612.4590697674317
3062,610.0367441860466
3063,601.6451162790598
3064,609.8637209302327
3065,626.1711627906873
3066,625.2195348837209
3067,620.201860465106
3068,616.1574418604652
3069,616.6548837209201
3070,601.3206976744186
3071,594.5727906976646
3072,585.6837209302327
3073,564.0558139534791
3074,547.2509302325582
3075,534.9879069767354
3076,577.1406976744187
3077,622.9918604651059
3078,758.1446511627908
3079,793.5062790697541
3080,774.3006976744186
3081,761.0644186046386
3082,757.6688372093023
3083,679.3541860465004
3084,644.3169767441861
3085,637.2013953488267
3086,630.4102325581397
3087,634.6276744185941
3088,732.7967441860466
3089,788.1858139534754
3090,850.0416279069767
3091,839.0546511627768
3092,794.3281395348838
3093,791.2569767441731
3094,729.7255813953489
3095,646.3499999999894
3096,627.7716279069767
3097,615.6599999999899
3098,602.0776744186046
3099,612.0913953488271
3100,631.4916279069768
3101,711.1039534883605
3102,870.8260465116279
3103,885.0355813953341
3104,811.2411627906978
3105,787.8181395348706
3106,770.3644186046512
3107,726.7625581395229
3108,696.7213953488372
3109,654.4172093023146
3110,654.8930232558141
3111,671.8493023255701
3112,775.2306976744186
3113,839.8116279069628
3114,872.2751162790698
3115,888.7555813953342
3116,873.2483720930232
3117,817.8593023255678
3118,741.296511627907
3119,653.5520930232449
3120,629.8262790697673
3121,610.7504651162689
3122,610.4476744186047
3123,608.5011627906875
3124,611.5723255813953
3125,707.3406976744069
3126,803.0874418604652
3127,790.6513953488242
3128,767.0769767441861
3129,725.2486046511507
3130,702.3230232558141
3131,652.5788372092916
3132,633.8490697674418
3133,629.653255813943
3134,641.440465116279
3135,633.200232558129
3136,773.6951162790699
3137,806.4830232558007
3138,884.8193023255815
3139,872.3832558139391
3140,797.7669767441861
3141,775.3172093023127
3142,706.1944186046511
3143,611.4425581395247
3144,598.5090697674419
3145,597.5574418604552
3146,592.0639534883721
3147,592.3883720930133
3148,611.593953488372
3149,691.8551162790583
3150,840.9362790697675
3151,847.5544186046369
3152,798.286046511628
3153,772.938139534871
3154,759.5288372093024
3155,710.7579069767323
3156,639.3858139534884
3157,636.3146511627803
3158,633.0704651162791
3159,635.6658139534779
3160,746.2925581395349
3161,828.0027906976607
3162,888.2581395348838
3163,871.9290697674272
3164,920.5486046511629
3165,817.1888372092886
3166,725.4648837209303
3167,665.4474418604541
3168,614.903023255814
3169,594.3997674418506
3170,575.0211627906978
3171,554.8423255813863
3172,549.5002325581395
3173,565.1588372092929
3174,579.6927906976745
3175,594.0753488371995
3176,594.2267441860465
3177,584.8618604651066
3178,581.4662790697676
3179,570.1765116278975
3180,564.0341860465118
3181,559.9897674418512
3182,552.8958139534884
3183,552.571395348828
3184,574.8481395348838
3185,596.1732558139436
3186,619.7476744186048
3187,606.013953488362
3188,604.8893023255815
3189,612.8051162790596
3190,602.1425581395349
3191,570.8037209302231
3192,540.4381395348838
3193,533.3441860465027
3194,504.9251162790698
3195,500.404883720922
3196,509.44534883720934
3197,538.4916279069678
3198,567.2351162790698
3199,578.070697674409
3200,587.76
3201,589.3604651162693
3202,586.7867441860466
3203,571.9283720930138
3204,557.7188372093024
3205,540.589534883712
3206,531.2246511627907
3207,546.4074418604561
3208,566.5862790697676
3209,588.3872093023158
3210,676.2397674418606
3211,701.7390697674301
3212,625.0465116279071
3213,624.5706976744082
3214,616.9793023255814
3215,605.0190697674319
3216,566.9106976744187
3217,552.7011627906885
3218,552.5497674418605
3219,551.576511627898
3220,584.1913953488373
3221,692.6986046511513
3222,770.0400000000001
3223,775.0576744185919
3224,750.3586046511629
3225,717.7220930232442
3226,681.4088372093024
3227,619.2286046511526
3228,619.8774418604652
3229,613.5837209302225
3230,618.5797674418606
3231,642.0027906976637
3232,726.2867441860466
3233,790.8676744185916
3234,620.0504651162792
3235,618.5797674418503
3236,615.5302325581397
3237,614.3839534883621
3238,614.232558139535
3239,612.9565116278969
3240,606.8141860465116
3241,597.1248837209201
3242,589.6848837209302
3243,586.4623255813856
3244,608.7390697674418
3245,729.0551162790576
3246,871.3018604651163
3247,823.1797674418469
3248,801.7032558139535
3249,750.3586046511504
3250,715.3213953488373
3251,661.5544186046403
3252,649.5941860465117
3253,648.6425581395242
3254,661.2300000000001
3255,725.0106976744066
3256,855.3188372093025
3257,931.8599999999847
3258,1016.9441860465116
3259,1023.8867441860295
3260,959.4572093023097
3261,888.0851162790549
3262,734.6999999999878
3263,682.2306976744072
3264,640.2509302325581
3265,621.3697674418503
3266,615.8762790697674
3267,612.6320930232457
3268,622.1700000000001
3269,739.2418604651041
3270,856.7895348837209
3271,926.0637209302172
3272,932.5304651162792
3273,830.6413953488235
3274,766.3632558139535
3275,737.1439534883598
3276,711.796046511628
3277,728.5793023255693
3278,758.9448837209303
3279,817.5565116278934
3280,932.5304651162792
3281,1100.1467441860284
3282,1195.8934883720735
3283,1100.6225581395167
3284,958.5272093023256
3285,933.5037209302171
3286,804.1472093023256
3287,736.5383720930109
3288,678.9000000000001
3289,639.0181395348731
3290,631.1239534883722
3291,628.052790697664
3292,656.6232558139535
3293,759.9613953488247
3294,951.6062790697517
3295,892.9946511627759
3296,915.4444186046512
3297,852.1395348837068
3298,817.7511627906978
3299,772.5488372092896
3300,757.8634883720932
3301,737.6846511627784
3302,771.4241860465116
3303,809.6839534883587
3304,917.8667441860465
3305,1001.804651162774
3306,1123.3751162790697
3307,998.7334883720765
3308,916.2446511627908
3309,819.2002325581259
3310,676.1532558139535
3311,623.986744186036
3312,609.1283720930234
3313,600.4123255813854
3314,590.3986046511628
3315,587.1760465116182
3316,621.413023255814
3317,695.5102325581279
3318,801.746511627907
3319,874.7190697674273
3320,902.3162790697676
3321,866.3274418604507
3322,779.9455813953489
3323,639.3209302325475
3324,630.4534883720931
3325,625.1113953488267
3326,627.2093023255813
3327,635.4495348837105
3328,794.1551162790698
3329,840.6551162790556
3330,865.6786046511628
3331,840.4820930232419
3332,790.6081395348838
3333,777.1988372092894
3334,624.3111627906978
3335,629.9127906976639
3336,606.9872093023256
3337,597.6223255813853
3338,581.9637209302325
3339,566.7809302325487
3340,569.6790697674419
3341,552.2469767441769
3342,582.1151162790698
3343,604.2404651162691
3344,633.1569767441861
3345,619.7476744185946
3346,610.7072093023256
3347,598.0981395348739
3348,594.7241860465117
3349,531.5706976744098
3350,528.6725581395349
3351,546.6020930232468
3352,594.0753488372094
3353,618.2986046511526
3354,628.7881395348838
3355,612.1562790697573
3356,584.3860465116279
3357,584.3860465116181
3358,565.6562790697675
3359,500.318372093015
3360,484.8111627906977
3361,455.41883720929474
3362,424.25302325581396
3363,437.6623255813881
3364,432.81767441860467
3365,413.43906976743506
3366,555.383023255814
3367,574.2858139534787
3368,597.3627906976744
3369,606.7493023255714
3370,607.8739534883722
3371,601.2558139534784
3372,597.6872093023256
3373,596.2381395348739
3374,595.5893023255815
3375,597.8602325581297
3376,611.269534883721
3377,621.5860465116175
3378,644.3602325581396
3379,650.8269767441753
3380,660.0404651162792
3381,669.5567441860355
3382,629.9993023255815
3383,596.8869767441762
3384,568.1434883720931
3385,544.72046511627
3386,555.0586046511628
3387,562.0011627906885
3388,587.9979069767443
3389,642.2623255813846
3390,838.9681395348839
3391,926.9937209302173
3392,831.8741860465118
3393,788.7481395348707
3394,779.859069767442
3395,764.6762790697547
3396,738.3551162790698
3397,731.5855813953366
3398,728.8388372093024
3399,725.9190697674298
3400,730.1148837209303
3401,799.4106976744052
3402,980.9337209302327
3403,977.0406976744024
3404,859.6444186046513
3405,797.4641860464986
3406,698.4732558139535
3407,626.5820930232453
3408,619.3151162790699
3409,616.243953488362
3410,613.6486046511629
3411,616.243953488362
3412,638.5206976744187
3413,783.2113953488242
3414,887.8688372093023
3415,906.9230232557989
3416,876.0816279069768
3417,805.8341860464983
3418,742.2048837209304
3419,674.2067441860353
3420,656.4502325581395
3421,645.9606976744078
3422,645.1388372093024
3423,642.4137209302218
3424,678.9000000000001
3425,757.5390697674294
3426,866.5437209302327
3427,855.7297674418463
3428,773.2193023255815
3429,705.0697674418486
3430,624.3111627906978
3431,613.3025581395248
3432,606.186976744186
3433,580.9904651162694
3434,577.7679069767443
3435,584.3860465116181
3436,613.6269767441862
3437,712.4448837209185
3438,986.7948837209302
3439,1000.2041860464951
3440,965.3183720930233
3441,831.1388372092887
3442,818.8541860465117
3443,770.2562790697546
3444,740.0637209302326
3445,710.6713953488254
3446,697.1106976744187
3447,697.7379069767327
3448,773.4788372093024
3449,840.0062790697533
3450,903.1381395348837
3451,1061.065116279052
3452,1129.5390697674418
3453,880.2125581395203
3454,688.2216279069767
3455,629.8479069767337
3456,613.3674418604652
3457,604.6513953488272
3458,601.7316279069669
3459,603.5267441860366
3460,619.985581395349
3461,663.436046511617
3462,757.7553488372093
3463,755.960232558127
3464,685.2369767441861
3465,659.3916279069658
3466,659.3916279069769
3467,653.8981395348728
3468,654.72
3469,649.2265116278963
3470,647.7774418604652
3471,648.4046511627799
3472,732.0613953488372
3473,903.7437209302176
3474,1048.7588372093026
3475,1099.324883720912
3476,958.6569767441861
3477,832.1986046511489
3478,719.3009302325581
3479,645.9390697674312
3480,628.009534883721
3481,616.8711627906875
3482,612.5023255813953
3483,615.2490697674317
3484,657.5748837209303
3485,775.1225581395221
3486,774.4737209302326
3487,798.6969767441728
3488,815.0044186046513
3489,774.3223255813825
3490,726.0272093023257
3491,683.2472093023143
3492,666.6153488372094
3493,647.885581395338
3494,649.486046511628
3495,669.5134883720821
3496,711.9906976744186
3497,742.0318604651039
3498,799.5188372093024
3499,791.2786046511497
3500,761.7132558139535
3501,709.8927906976628
3502,664.02
3503,629.069302325571
3504,616.1358139534884
3505,614.3623255813852
