id,Hour,Row_House1,Row_House2,Row_House3,Row_House4,Row_House5,Row_House6,Row_House7,Row_House8,Row_House9,Row_House10,Row_House11,Row_House12,Row_House13,Row_House14,Row_House15,Row_House16,Row_House17,Row_House18,Row_House19,Row_House20,Row_House21,Row_House22,Row_House23,Row_House24,Row_House25,Row_House26,Row_House27,Row_House28,Row_House29,Row_House30,SM_consumption,SM_avail_heat
778,5/16/2018 10:00,0.766946397,2.235531075,0.462161915,0.500295019,1.911716362,2.014925857,1.097944394,3.779123793,1.08855537,2.607083008,2.066415157,4.09643178,2.717024132,2.426616293,0.984568043,0.790384673,3.022267706,2.852173713,0.60192808,0.011542893,1.549787378,2.014583745,1.45248092,1.356710771,2.910204177,1.969801731,0.955032111,1.749160748,1.974938232,1.437762428,1.288659794,248.7113402
779,5/16/2018 11:00,1.63778654,2.39163651,1.418541373,0.786073164,2.857911158,0.604525837,1.091646637,1.215506154,1.114590396,3.073034795,0.075846279,0.447474925,1.145891494,0.790125339,1.183251784,1.800835047,0.867836061,0.534008257,2.104274992,2.138350387,2.664153811,3.005323728,1.562138093,0.438887108,1.599774514,2.72917477,0.85335018,1.695169936,0.724700658,0.588753391,1.288659794,248.7113402
780,5/16/2018 12:00,2.655020044,1.158008736,0.695948215,2.62909627,1.357965145,0.70761256,0.800362015,0.322688544,4.58782494,1.266741235,0.434926182,1.31578318,0.071569337,0.746757135,0.535091846,0.283988636,0.266154542,2.654954421,0.293050811,0.704555547,3.02695982,1.711178903,1.391937288,1.117644025,0.888212254,3.33981133,1.945941614,0.58741106,1.535651927,3.444005094,1.288659794,248.7113402
781,5/16/2018 13:00,0.760509798,0.809659065,1.607169635,0.362819385,1.004151728,0.328613362,3.176800745,2.199188593,2.65301669,0.119406983,0.59469146,0.649608338,0.309157754,0.662714589,0.163494748,0.732664456,0.535715757,0.557395413,0.216678644,0.566052851,0.318822182,1.944817949,0.115737865,0.416251704,0.469567046,1.094638039,1.575347313,1.270973128,1.320981482,0.600271938,1.288659794,248.7113402
782,5/16/2018 14:00,1.259376548,1.134706478,1.4487444,2.426815895,0.813204608,0.348732212,1.110972644,0.325650652,0.075616131,1.393188554,0.793446038,0.477931592,0.144139451,1.181066253,3.073281109,0.977689541,1.922794699,0.228879594,1.526238216,0.616998709,0.20706931,1.106018989,0.597218504,0.210533154,1.878127912,2.859688234,0.99915792,1.69836843,0.450164997,1.239559243,0.966494845,249.0335052
783,5/16/2018 15:00,2.482320723,0.669753358,0.375659382,1.006947732,0.405256533,0.490392375,0.196467005,2.918662598,0.286704844,0.454453475,1.714307983,0.362591206,0.700147461,1.240343837,0.961934199,0.785512464,1.264684402,0.607594203,0.748005851,0.592120166,2.138881511,0.001135322,1.598583224,1.3420588,1.585042032,1.485919322,1.170833531,1.838895907,0.749562128,0.301066837,0.644329897,249.3556701
784,5/16/2018 16:00,0.016038311,0.24243815,0.185568419,0.603473371,0.425425824,1.902358556,1.820478156,0.751327809,0.810699923,0.093647092,0.975306074,0.202049146,0.514923655,0.34964027,1.365185126,0.138660254,0.077282431,0.338927959,0.722685468,0.168698124,0.392729571,0.05479183,0.374949426,2.299529994,1.7282629,0.503685853,0.149646501,1.55369014,0.039149621,0.107684084,0.322164948,249.6778351
785,5/16/2018 17:00,1.758736126,1.327180655,0.794119676,2.01131515,0.528957117,1.003180261,1.752593663,1.587269792,1.02785561,0.795187369,1.337062463,0.737398956,1.24147224,0.616269565,1.991463965,0.864290918,0.296589931,2.380671168,1.732833763,0.711629787,0.745345895,1.326730359,0.226812342,0.126387251,0.127134569,1.743875151,0.6679291,0.391374223,1.450483022,0.200995501,0,250
786,5/16/2018 18:00,0.313129152,1.107083032,0.088288126,2.518252777,0.7069035,0.11329925,0.189925918,1.878505013,0.106499455,0.127256323,0.767835468,1.693339711,0.834817095,0.056510192,0.704620714,0.104787099,0.094157487,1.005669457,0.696451202,1.403623341,1.148377378,0.589306732,0.422059114,1.3395205,0.329377469,0.756753534,1.796120595,0.292926058,0.809726972,0.209050572,0.322164948,249.6778351
787,5/16/2018 19:00,0.010361752,0.291769932,1.001989301,1.999168938,0.837960005,1.308468832,0.409057964,2.044669272,0.825762162,0.599442314,0.826176782,0.992596221,1.651115102,1.060807954,2.337569177,2.13790753,0.263297201,1.048332351,0.729775941,0.089767053,1.768712366,0.429213577,1.153982034,0.788830887,0.052045783,0.995507304,0.706782984,2.21900908,0.515186773,1.17322668,0.644329897,249.3556701
788,5/16/2018 20:00,2.263323219,3.882175314,3.375685701,2.71964223,1.662809763,4.638528459,3.528432117,4.017689349,3.182311091,1.270614194,2.876235784,3.447459067,3.357105095,2.000162849,3.281691257,3.386413165,1.54363065,3.036931756,2.968676459,0.424211199,3.273231385,1.744947787,3.885516234,4.690113625,1.635081556,1.05139965,2.913552657,3.503439161,3.21021642,2.597304572,0.966494845,249.0335052
789,5/16/2018 21:00,0.019050517,0.210185618,0.17513424,3.248492414,0.228095405,1.335174116,2.133116382,1.429867453,1.743851674,0.478162892,1.771142321,2.600378366,0.023436218,0.0488813,0.029885718,2.33139847,0.036935818,1.991455808,3.233651316,1.134243341,0.155097582,0.313384235,0.625206293,1.727209087,1.055335571,1.492801302,0.255281804,2.296618641,2.790107368,1.446035328,1.288659794,248.7113402
790,5/16/2018 22:00,1.847376423,0.553569097,1.016067084,0.72986817,0.515140903,0.637961552,0.255831388,0.253417913,2.59099321,0.059952946,0.439203554,0.083444012,0.965096059,2.449232542,0.110100717,0.677535921,1.410083691,2.50107514,0.407896118,1.920520085,1.691516842,0.847873294,0.911901184,1.193689437,0.431367688,0.509506497,1.83133104,1.510956098,0.717579236,1.958390758,1.288659794,248.7113402
791,5/16/2018 23:00,0.822927997,0.478638795,0.356261252,0.553236062,0.094866698,0.738269076,0.715364709,0.852259393,1.572645596,1.751612794,1.815344965,0.234621138,1.600654674,2.04993681,1.917337224,0.181191483,1.432210822,0.957691282,0.618879171,0.831238996,2.545507902,1.513138246,2.198609436,0.585152817,0.958212161,0.728032723,1.946359611,2.184504873,0.141794248,2.1542073,1.288659794,248.7113402
792,5/17/2018 0:00,1.178925387,2.288836024,0.130288265,0.612836947,2.745605152,1.01534937,0.203548239,0.651352963,1.727775132,1.202170384,0.369747991,1.756626436,0.50549757,2.805054452,1.717712233,1.215107214,0.187811206,1.277568487,2.777026178,0.418760427,1.190163102,0.753693252,0.06920062,1.152496548,2.77619355,0.805641338,0.171840574,1.601291638,0.927639292,2.239367834,1.288659794,248.7113402
793,5/17/2018 1:00,0.995532246,2.702971748,1.015530996,0.460071042,1.16849385,0.610961115,0.475080662,0.467930813,0.316081684,1.301612086,0.344918586,0.285344311,0.931234979,0.346895002,0.465300472,1.278164135,0.113270393,0.474417653,1.763530067,0.355708861,0.024254189,1.416460131,1.103097082,0.777447586,0.736136379,0.216806595,0.946225171,0.705030772,0.917879614,0.475945058,1.288659794,248.7113402
794,5/17/2018 2:00,1.735059491,0.057947238,0.578598686,0.058571934,1.885424874,0.995062939,1.712659605,1.15170277,0.772488207,0.793517774,1.178470548,1.031392196,0.14261062,1.949192841,0.315618321,1.344620965,0.128391203,0.530124067,1.457322934,1.128247375,1.078038697,0.992389171,2.682516198,1.198110166,1.102927093,1.836067386,0.36846746,1.843298389,1.921646233,0.004427032,1.127619845,248.8723802
795,5/17/2018 3:00,1.021541132,0.740712515,2.549358399,1.229761762,0.185220351,0.13793245,0.014964079,0.941885884,0.084974874,1.493131846,1.471836119,1.362079846,0.476287739,1.524532091,0.63806762,0.967462756,1.488849037,1.603100017,1.483670001,1.882804563,1.018032498,0.624154681,2.805488615,1.389675241,2.105093806,0.050076048,0.918216141,0.104837228,1.268364842,0.703161904,0.966579897,249.0334201
796,5/17/2018 4:00,1.022189797,1.744488364,1.001918816,0.177401227,1.822677637,0.568713911,1.425938745,0.076161362,1.158316194,0.024787717,1.12742702,0.095793611,0.284511447,0.445757683,0.126186206,2.208616389,0.592330466,0.38767282,0.171834071,1.461152528,0.735244281,1.545866344,0.042674616,0.849227064,0.864854513,0.181247285,0.145685128,1.305263806,0.952323567,0.199125561,0.805539948,249.1944601
797,5/17/2018 5:00,1.862107541,0.781932584,1.145642225,0.290426344,0.651054679,2.517693796,0.137635388,0.639162981,1.310172725,0.650154537,1.10754029,0.807055819,1.007982244,2.184031656,0.521859146,1.120607006,0.571524823,0.919083095,0.8979144,0.459276411,1.174971657,1.866602093,1.059968159,0.003719443,0.186837766,1.257212683,0.260424135,0.237964128,0.595527266,1.107468536,0.6445,249.3555
798,5/17/2018 6:00,2.159971765,0.788800205,0.628299826,1.07353283,0.401769326,1.73251568,0.440286827,0.164212842,0.801746439,1.5286211,0.321396515,0.919050728,1.25391759,0.42896132,1.269664348,1.915258401,0.387202638,1.455859549,1.145652847,0.171689615,0.226472848,0.019179785,0.676934326,0.519996438,0.466395377,1.769293944,0.684305445,1.175162759,0.115614845,0.892199586,0.6445,249.3555
799,5/17/2018 7:00,2.696600057,0.50512152,0.820294311,2.120334706,0.454608278,2.244449585,0.785734533,0.114027774,0.939669369,0.728375552,0.747882156,0.066687311,0.308301922,2.525682491,0.40404817,0.75378895,1.491681035,2.949518663,2.968249855,1.159184706,0.079911176,1.443129012,0.720084662,0.622238742,1.088852977,2.723915934,1.0249719,0.019217649,0.008218673,2.053532355,0.6445,249.3555
800,5/17/2018 8:00,2.269519429,2.490613119,2.076525918,1.008104055,1.956164103,2.679463723,1.600783265,2.239176182,2.073614487,2.359591474,3.210933932,2.996229669,1.998670446,1.022220271,2.854147241,1.130382755,1.491793589,2.906730909,3.241406088,2.335616642,2.052823001,1.390774117,0.286789022,2.120261077,1.786771792,3.111575761,2.881054318,2.132599541,1.016484204,3.134580085,0.6445,249.3555
801,5/17/2018 9:00,5.319391774,4.868721779,3.704383114,4.649617755,3.656052816,4.961370685,5.431880368,3.441834988,4.417137777,3.509099777,5.591693232,2.714719928,6.660043414,5.108049697,4.353612559,3.661391326,3.469620196,5.090048072,3.398875397,3.313851008,4.567179932,4.592455943,4.221701128,5.184810349,4.522486794,3.629355833,4.860945201,3.648473824,3.244854575,3.395517645,0.6445,249.3555
802,5/17/2018 10:00,1.22375703,0.308577465,1.689488975,0.788714588,2.369940852,4.247017198,2.394861979,1.222431192,1.501750647,1.399386754,2.449905812,1.150588479,2.016521596,1.689962926,3.229399592,3.33029287,1.818169494,1.289492861,2.682278743,1.477410761,0.397979099,3.330852993,3.520037828,1.92007472,1.810161543,2.792682451,3.064305345,1.825327856,2.806402683,1.661028977,0.6445,249.3555
803,5/17/2018 11:00,2.79957043,1.138168025,2.232890581,1.337337275,1.717616863,2.275306408,2.058106359,1.117386174,2.298439736,2.438374441,1.866440826,1.113286996,2.518278853,3.164974279,2.536651799,2.872964828,0.245281439,3.340713387,2.60494128,3.471110386,1.264827658,2.908764183,2.08916592,3.283257011,2.183634521,1.203415099,2.239256937,1.376735136,3.729019023,0.194943436,0.6445,249.3555
804,5/17/2018 12:00,0.780983498,1.526935121,0.928444404,1.116583428,0.439871751,0.03838642,1.072477097,2.162913665,1.400074758,1.763903007,1.413394551,0.144188564,0.49447968,0.185655693,0.723318248,0.195025326,2.697171816,1.797061498,1.059148985,1.163841565,2.589933224,2.688469031,0.546120352,1.104487959,0.161002394,0.149949396,0.527281685,0.492655176,1.631259266,0.73103918,0.6445,249.3555
805,5/17/2018 13:00,0.791141175,1.308069357,1.627957923,0.311186005,0.932409789,0.983225059,1.554924134,1.679109692,0.834515309,0.142322751,1.48950495,3.083175618,1.353539818,0.340748567,1.151957001,0.157374702,1.638770234,2.047898843,1.325220278,1.180702651,0.675709462,1.285539507,0.362170936,1.951181378,1.234672814,0.657564334,0.546796368,3.1223678,0.962546282,0.870700414,0.6445,249.3555
806,5/17/2018 14:00,0.156805987,1.592085525,2.744306252,0.081010231,0.994749272,0.611467733,0.076941716,0.184431711,1.543659685,0.29975864,0.907334989,0.021520326,0.725413082,1.3610776,0.974698991,2.253281401,0.598607184,0.042548002,1.485531661,0.885594439,0.430973792,0.645164552,0.965973635,1.164268994,0.253680348,1.557372581,0.116136979,0.127691834,0.761042454,0.191520986,0.6445,249.3555
807,5/17/2018 15:00,0.046680311,1.485624462,2.064559768,0.936967803,0.930260977,0.371301555,1.549606405,0.175986746,0.252980405,1.189999933,0.917562288,1.342241625,0.546358404,2.221019269,0.500626258,0.821815253,0.278608972,0.61502883,0.892138102,2.103223357,1.381970074,1.89340093,2.257878077,0.115123586,0.570107368,1.495417077,1.235148876,1.249793809,1.364274962,1.241474838,0.6445,249.3555
808,5/17/2018 16:00,0.242050735,1.111261736,0.993070453,0.790673218,0.854696408,1.853183312,1.454768631,2.467642182,1.045708432,0.094665791,0.911289817,0.315682424,2.000371851,1.380795235,0.980478388,0.637333732,2.52569746,1.594396224,0.594596349,1.329402056,1.760293435,1.918415454,3.881154141,1.070448947,0.363850123,0.136618441,1.145730804,0.036566612,2.244420587,1.235144467,0.6445,249.3555
809,5/17/2018 17:00,0.028039598,0.392682064,1.27692301,0.099475124,0.496772425,1.022327527,0.099658658,1.708131706,1.118794189,2.074821627,1.485089325,0.180082313,1.04767475,0.112465374,0.032709827,0.078611329,1.226237131,0.389228977,0.616940975,0.064778542,1.985250013,0.508452942,1.017479772,0.399652403,0.34864799,1.203562762,0.775937157,0.472429109,1.042868474,0.005784226,0.6445,249.3555
810,5/17/2018 18:00,2.230823099,0.803516233,1.911996896,2.776475149,0.752721825,1.398711239,1.816108626,0.081784579,1.765090652,1.835567968,0.864593786,2.780451773,1.113829056,1.014804815,2.283124691,0.926616647,0.357228571,1.396500995,2.197169393,1.669238575,0.161661901,0.961001908,1.804501046,2.555977498,1.963103942,1.382100593,0.17740545,1.840619335,2.215998633,1.738218052,0.805539948,249.1944601
811,5/17/2018 19:00,1.294440116,0.946758651,1.10233006,0.737140224,0.414142602,1.564001243,0.637929581,1.551280772,1.053801806,1.959724827,1.06478345,1.478367146,0.491876103,1.871446328,1.667240205,0.90163128,0.159213233,1.015664394,0.801300349,0.991812893,0.903330133,1.275956139,1.149136893,0.157570116,0.167863193,0.193090637,1.276313233,1.350643811,1.114016716,0.585356348,0.966579897,249.0334201
812,5/17/2018 20:00,0.708966462,0.249945908,0.915584558,3.213300753,1.946606007,1.36767897,1.946110432,0.13056954,0.806826464,3.743241469,0.574159945,0.45081291,2.406924779,0.349790048,0.71622867,1.998394895,0.251433026,1.125494033,0.780842647,1.540623443,1.145107376,0.945404417,0.446918145,0.464773521,1.622519186,2.286534803,2.01600589,0.478275425,0.517579366,0.077735472,1.127619845,248.8723802
813,5/17/2018 21:00,2.749207949,1.650668425,1.624413264,1.076460588,0.974995233,0.662282381,0.725726004,0.120332064,1.238883254,1.636409472,2.997268475,0.215961394,2.251966735,0.400749896,3.016644293,2.289742065,0.191501316,0.678153918,1.623378762,1.510540198,0.441280033,2.357262289,0.117611827,0.022328276,0.265765125,1.764267338,0.331412529,1.847896102,0.081109274,1.644135351,1.288659794,248.7113402
814,5/17/2018 22:00,1.326461441,1.335543805,2.238400887,1.387841188,1.512092371,0.354511272,1.321855334,1.47142442,1.57694922,0.914047763,0.790576448,2.297945879,0.027614822,2.893665918,2.231546117,1.825163145,2.108230352,2.090492315,0.360965318,0.702647715,0.156113806,2.134838664,0.562401504,0.116387895,1.261535274,0.028468029,1.152820737,0.43610827,0.324846095,1.643183764,1.288659794,248.7113402
815,5/17/2018 23:00,0.296558086,1.291280918,1.513215378,0.300685422,0.208511104,0.998008164,0.50401794,1.589098403,0.12875152,1.080754336,1.451926753,0.117857268,0.759497573,0.038096009,0.131936238,0.149768359,1.446801423,0.073572081,1.425440193,0.793482393,1.29039508,0.596903589,0.882044239,1.133638672,0.589538765,0.595488911,1.065357765,0.432698467,0.108329132,0.43042336,1.288659794,248.7113402
816,5/18/2018 0:00,0.602348543,1.81833222,0.736663801,1.424176088,2.620524615,1.2736525,1.852325231,0.618870797,2.446069813,0.604326921,1.998993346,0.022197883,1.526936545,0.245549984,0.594244854,0.688900674,1.497311996,1.327399393,0.230919714,2.998106747,1.522265315,2.576329143,0.555598904,1.463605618,0.117765099,3.206434397,1.016575531,1.914347543,1.713448899,0.391395123,1.288659794,248.7113402
817,5/18/2018 1:00,0.659148586,2.556786056,1.380679634,1.380328051,1.02160052,1.626992193,2.797856882,1.905755439,0.704244592,0.665274866,1.914723883,1.958205706,1.306438382,1.80885074,0.1119326,0.205269894,2.321965243,0.479320629,0.557704504,2.350783597,0.604869356,0.038836994,1.243671612,1.319541755,0.959931853,1.695249501,1.17552821,0.688280403,0.79831463,2.031955435,1.288659794,248.7113402
818,5/18/2018 2:00,0.574840332,0.085768312,0.864019103,0.152530086,0.714570703,0.24510492,1.575355046,0.02924733,0.781887788,0.294492723,0.264676005,0.249362566,0.714327378,0.222456244,0.678953464,0.294288897,0.039102654,1.331618446,0.663246318,0.660878474,0.820132767,1.423212717,0.248772644,0.619072062,0.493363862,0.392246708,0.649137528,0.023473359,0.426330146,0.278622464,1.288659794,248.7113402
819,5/18/2018 3:00,2.28307744,0.216538768,1.420288124,0.676228007,1.18660547,2.209004834,2.441255773,0.465132632,0.613664428,1.217314933,1.872916613,0.570932464,1.657246862,1.961735526,0.051367811,0.985932257,1.046882653,0.01973485,0.592548723,0.302674491,0.630644683,2.28099951,2.732255073,0.071259773,2.426620991,0.003099264,0.038944213,2.060129763,1.324575448,0.133643829,1.288659794,248.7113402
820,5/18/2018 4:00,0.087596186,0.139091809,0.06643712,0.73512822,0.917339486,0.237222846,0.177613764,1.604739366,0.090783831,0.507803796,0.219434559,0.929020339,0.311006222,0.785583796,0.924695507,0.113906717,0.947936573,0.051425559,0.941022949,0.847400967,0.745225864,0.997221941,1.556353804,0.211554065,0.073010335,0.230372757,1.593299735,1.505565886,0.050575904,1.103641427,1.288659794,248.7113402
821,5/18/2018 5:00,0.678286746,1.086699692,0.965382912,1.923276161,1.067872788,2.392717568,0.881642341,0.609824709,0.634495421,0.438760493,0.46099458,0.847857218,0.167738417,0.091578416,1.141404327,2.707042342,0.704901071,0.03934466,0.770584803,0.518643338,0.957928484,3.025671424,0.075728711,0.239328467,2.425633899,0.781476703,0.468879427,0.344525057,0.263268519,0.883290256,1.288659794,248.7113402
822,5/18/2018 6:00,0.519058039,0.350301405,0.305966834,0.51893573,0.169316141,0.357075753,1.191688927,1.351050427,0.662530692,0.012490956,0.019583098,0.810612394,0.559946237,0.95278999,1.116461614,0.745463589,0.330620285,0.90936468,1.040300195,0.158815245,0.588643829,1.389103463,0.735390342,1.8136393,0.979639027,0.316536779,2.204711889,0.348138429,0.38873286,0.778320531,1.288659794,248.7113402
823,5/18/2018 7:00,3.457639041,4.251291402,1.266173475,1.43552356,2.095375341,1.269573804,0.899313052,1.878461066,1.432547162,2.437926137,0.997281921,3.56024502,1.161008699,2.768280344,1.053682053,1.97826801,2.27595566,1.358797199,3.074380804,0.304400965,2.572955364,0.749531102,3.306813663,2.596312624,1.190658928,3.45611234,2.513080657,3.526819081,1.002702689,1.983465258,1.288659794,248.7113402
824,5/18/2018 8:00,2.443303547,3.720661907,3.016862363,2.712020899,1.746491748,4.020066661,3.32080524,2.478182396,5.145449403,1.854008201,2.201733838,3.605263847,1.051710693,2.106165324,3.208479664,2.172100773,3.333518172,3.653789492,2.756546152,2.814407804,2.77048885,4.005070827,2.652782671,2.169327915,4.413628032,1.75618024,2.090060439,2.021601182,3.01027164,2.881966101,1.288659794,248.7113402
825,5/18/2018 9:00,1.483581389,0.10736965,0.496781426,0.708239624,1.020168407,0.998117423,0.158975055,0.345097792,2.163165963,0.53489436,1.822159511,0.093635161,1.40471836,1.712505653,1.440335313,2.339683199,1.222129867,0.336509822,0.386605504,1.863801935,0.628400607,1.62705922,0.590113415,1.00191972,1.22794744,1.553353756,1.487578894,0.907433533,1.053840855,1.999322823,1.288659794,248.7113402
826,5/18/2018 10:00,1.032613037,0.96115133,1.201923595,0.104684908,1.691803145,0.651715557,0.804300441,0.735549383,1.125288397,1.458901286,1.075952041,2.161726067,0.483389962,1.71373976,1.876913438,1.998509865,2.399981398,1.522010182,0.48275805,1.428177686,1.835450742,1.27499992,0.441369219,2.532219276,0.051087837,1.056158409,0.280500325,1.126516466,0.90511132,0.811009969,1.288659794,248.7113402
827,5/18/2018 11:00,0.270328506,0.44055693,1.616975974,0.601880415,1.077482554,0.091577294,0.950323089,0.542471859,0.285041097,0.941325591,0.634749538,0.107249346,1.009013059,0.883711577,1.635649091,0.540950996,0.694320979,1.950577084,1.457119008,0.776474083,0.404401411,1.613326804,0.025755118,0.160956946,0.951307223,0.467469223,0.068995888,0.959472168,0.657417207,0.375043649,1.288659794,248.7113402
828,5/18/2018 12:00,2.18987057,0.602887273,0.947648251,3.061577858,0.529420792,0.921611971,2.163008461,1.667131033,1.756757414,0.107277221,2.299737334,0.51974649,1.594176132,1.074316449,0.633348187,1.66328691,0.86758602,0.610377445,0.399852703,1.151496165,0.809311449,0.253900863,1.291328298,2.751720145,1.205668686,0.376125154,1.414467387,0.096943695,2.016811346,1.322421309,1.288659794,248.7113402
829,5/18/2018 13:00,1.770750721,0.72178571,0.929746039,0.996303245,0.799078875,1.935243162,0.408424398,1.594803007,0.632147944,2.422701925,0.294943796,0.400927514,1.486143045,2.497803526,0.690369046,1.26367483,0.830581308,0.405195815,0.328616985,1.612325327,1.227620257,1.441704117,1.764443685,0.550184023,1.356837911,0.447883641,0.87432064,0.449238265,1.379248621,1.412230229,1.288659794,248.7113402
830,5/18/2018 14:00,0.791052026,1.779226598,0.587601254,3.150888679,0.325622422,0.502223499,1.044000205,0.203844336,2.203322071,0.194733204,0.484874402,1.083091555,1.497186633,1.246165911,2.095830775,0.062134278,0.188056331,1.375280853,1.095763158,1.725339768,0.666418351,3.065153873,0.599003843,1.196882939,0.002099256,0.855410715,2.612528291,2.485222704,0.33439462,1.566273835,0.966494845,249.0335052
831,5/18/2018 15:00,2.103863369,0.473381825,0.298573912,0.992200437,1.254371831,0.210941285,2.301030441,0.844173928,1.439275609,0.260585028,0.553985388,0.323786399,1.924328096,3.233689835,0.146612229,0.183007936,0.197099205,0.535367195,0.214880433,0.579095415,1.308541164,0.468745502,1.316569166,0.428600566,0.283978984,1.159331411,1.208185645,0.869101663,0.951552696,0.946208812,0.644329897,249.3556701
832,5/18/2018 16:00,0.042212333,1.05598565,0.426808946,1.804097403,2.103487843,1.935459151,1.826234472,1.776134676,1.223254637,1.207940573,0.936561882,0.49404156,0.433110275,0.884006189,1.677416018,2.134749901,0.259376856,1.696057031,2.901668642,1.084566852,0.846836529,0.975076602,2.732866004,0.785850797,1.03758695,3.051465188,0.390981457,1.012297228,1.341259348,0.036887467,0.322164948,249.6778351
833,5/18/2018 17:00,0.092267079,1.076397067,1.791329944,0.17460099,1.227146968,0.072347359,0.350270798,0.885242325,0.395611953,0.554040005,1.433007041,1.835182586,1.80940009,1.062556423,1.973383741,0.125348996,0.731759718,1.439275607,0.300880605,0.537343337,2.957704135,0.400786978,0.787523642,1.629779347,1.213781694,2.196485688,1.5168407,0.51067637,0.639476979,0.702683213,0,250
834,5/18/2018 18:00,1.723222022,0.292209165,0.846656117,0.204138983,1.480357193,0.773241567,0.295625905,1.908307122,0.315993752,1.008838093,1.741972119,0.503565189,0.137815738,1.386262841,0.722550435,0.399539227,0.518468005,1.556792048,0.391953427,0.218183313,1.501484726,1.087485946,1.579902888,0.264961195,0.750902831,1.214371737,0.643270114,0.185138641,0.044613802,1.415540311,0.322164948,249.6778351
835,5/18/2018 19:00,0.16583724,2.236122591,0.668949401,2.255818587,3.023585826,2.969423106,0.627544302,0.30493035,1.174234191,0.551919299,0.787517147,1.933828948,2.554042565,1.312403236,2.590057755,1.243270263,1.389344566,1.003503357,0.879842582,0.741396646,2.036422453,2.840228137,0.1200374,1.519933515,0.042732658,2.026766798,0.179815872,2.995452359,0.82554608,1.511347154,0.644329897,249.3556701
836,5/18/2018 20:00,2.43235095,0.258692226,0.825370832,2.177014898,0.439505452,0.238843271,1.075846502,0.168511072,1.176030856,0.936385773,1.154487365,1.567475471,0.064217744,1.516841105,0.674674489,1.010693687,2.234590916,0.070044171,1.092149826,1.347369017,1.513167518,2.638297725,1.693249376,1.217955054,0.942124555,0.986209802,0.533780076,0.562041689,2.198595892,2.16339863,0.966494845,249.0335052
837,5/18/2018 21:00,2.420708616,0.272921849,2.487319094,1.616669749,3.477395303,0.619250176,0.626727727,0.368970594,0.216525261,1.854260535,0.656296043,1.261277596,0.613883923,1.070965413,1.666548759,1.068568337,3.097098803,1.198716234,1.270555214,0.264500798,0.588473162,0.960535686,0.549542881,0.611755678,0.487181585,0.483380999,2.217691902,0.882941342,1.774728046,0.363503089,1.288659794,248.7113402
838,5/18/2018 22:00,1.923557312,0.212403959,1.908227816,0.257549786,2.222843005,0.868776926,0.63375618,0.312786506,0.127942267,0.577433393,0.942279376,0.213823359,0.976859994,0.552823696,0.664771295,1.590147424,0.839579712,0.931656282,1.695577144,1.460555974,0.422546237,1.034038468,1.165635592,2.423010542,0.116136895,1.06470186,0.575888434,2.707145983,0.162426554,0.057351147,1.288659794,248.7113402
839,5/18/2018 23:00,1.880099207,0.002916854,0.811141016,0.269132404,1.303276673,0.510585981,1.988968568,0.257959906,0.985963434,2.848873007,1.692857249,0.835656379,1.640520893,0.839612113,0.573835087,0.399425085,1.49443074,0.110351007,0.080738185,1.909600115,0.110161069,1.260733131,0.400314577,1.311864873,1.148499518,2.276702228,1.412608678,2.459361615,2.499633036,1.191850598,1.288659794,248.7113402
840,5/19/2018 0:00,1.775995694,0.953567185,1.118874039,3.285337486,0.613225097,0.489438912,1.889620019,2.044266507,2.806937383,1.018237805,0.074164897,0.026517119,1.146997005,1.11537576,1.518725276,1.652757609,1.658514778,0.570895332,1.141405185,0.692391071,1.36500118,1.464350475,0.712060569,1.278697835,1.923918076,1.224908577,0.52358173,0.491836406,1.052853885,1.57462777,1.288659794,248.7113402
841,5/19/2018 1:00,0.670537811,1.545300578,1.188544713,1.895687104,1.003506608,0.854568568,0.355249995,0.96308367,0.71216668,0.108418019,0.046563888,0.99571242,0.126674029,0.895945845,0.039814913,0.047945136,0.318063848,0.657964361,0.403305332,2.054613065,0.963806819,1.202290823,0.538488453,0.848507045,1.125369633,1.448845358,0.457566388,1.379643088,1.350214808,0.826358182,1.288659794,248.7113402
842,5/19/2018 2:00,1.134692234,0.872202331,0.981984054,0.649411289,0.813350386,1.498633802,1.860683143,3.207477019,2.067763363,0.920760926,1.283236233,0.606403352,0.700057462,0.74858864,2.291832389,0.979144972,3.1461334,0.686674314,1.988668732,1.909334537,0.82127546,0.849592393,0.994591736,1.047561486,1.446386306,0.845203134,0.212145984,1.526258145,0.323763074,0.87653643,1.288659794,248.7113402
843,5/19/2018 3:00,0.597380806,0.689839078,1.72235018,0.302514169,0.994301522,0.719677767,1.061976451,0.270602515,1.789954726,0.902865831,0.086809798,1.453597057,0.288341588,1.826596371,2.093416521,0.838675582,0.392683373,0.610264832,1.369636766,1.312913595,1.453043234,0.583811711,0.788154398,0.562389959,1.216493448,0.321968392,0.468552999,1.236126339,1.549560674,0.029732385,1.288659794,248.7113402
844,5/19/2018 4:00,0.2318425,0.700229177,1.154843921,0.858281623,1.073320277,0.7869616,1.265961045,2.3146971,1.090991238,0.274209145,2.812011623,1.914065033,1.537657031,1.316552147,2.128298579,0.260809325,0.209216023,0.42186085,0.477174642,1.522777552,0.82644373,0.146981814,0.464178728,1.969394064,1.305482891,0.36510873,2.492413442,1.141376026,0.001831339,0.532238105,1.288659794,248.7113402
