,0
2018-11-14,126.35142857142857
2018-11-15,123.70266613138052
2018-11-16,115.41643884892086
2018-11-17,220.18542828140346
2018-11-18,372.05317027567907
2018-11-19,331.37017526454594
2018-11-20,201.10127314814613
2018-11-21,396.29921957671417
2018-11-22,368.44262896824927
2018-11-23,282.654704034389
2018-11-24,452.5877777777712
2018-11-25,510.67038525131517
2018-11-26,496.71033730158024
2018-11-27,600.221386209168
2018-11-28,606.3390643244746
2018-11-29,511.70292658729346
2018-11-30,458.58367559523094
2018-12-01,488.8501220694143
2018-12-02,588.4980358853221
2018-12-03,241.03911330049007
2018-12-04,582.2137397372654
2018-12-05,792.3028612479351
2018-12-06,690.5341379310238
2018-12-07,94.78178571428572
2018-12-08,138.8515188834135
2018-12-09,270.4063546797994
2018-12-10,599.8749999999908
2018-12-11,1001.6252976190427
2018-12-12,808.4721633825822
2018-12-13,921.377229064025
2018-12-14,813.3923809523684
2018-12-15,922.5120155993285
2018-12-16,932.6292939244514
2018-12-17,1010.9463095237934
2018-12-18,1708.5814285715223
2018-12-19,1156.2953790726626
2018-12-20,1015.7822331691128
2018-12-21,922.1650985221527
2018-12-22,947.2693760262573
2018-12-23,1065.8877011494194
2018-12-24,615.1190311986767
2018-12-25,774.9423636677778
2018-12-26,676.7397947454741
2018-12-27,693.4491666666557
2018-12-28,576.655952380944
2018-12-29,551.7570676691648
2018-12-30,748.6804730576602
2018-12-31,438.8403195488665
2019-01-01,-8.374761904761904
2019-01-02,1283.5938095238655
2019-01-03,1237.979097744351
2019-01-04,1099.075667293215
2019-01-05,859.7197055137708
2019-01-06,1097.9063753132655
2019-01-07,1133.0738972430893
2019-01-08,1068.7930419799322
2019-01-09,1157.5914661654385
2019-01-10,967.5395645363361
2019-01-11,653.3720423608501
2019-01-12,401.7184425080175
2019-01-13,232.70546052631303
2019-01-14,652.4782518796889
2019-01-15,674.6836800116197
2019-01-16,472.7171177944797
2019-01-17,690.7481453633978
2019-01-18,751.5499930638076
2019-01-19,817.861536558345
2019-01-20,1060.2274404761845
2019-01-21,1115.9116315573622
2019-01-22,1096.0278824215532
2019-01-23,1081.5547305764346
2019-01-24,1031.0314630325759
2019-01-25,1173.3952631579089
2019-01-26,985.1780795739184
2019-01-27,883.3323527568779
2019-01-28,777.2578728070052
2019-01-29,888.107001879685
2019-01-30,987.7694329573925
2019-01-31,1070.5387781954712
2019-02-01,939.9255654761752
2019-02-02,819.357896303256
2019-02-03,643.7612095120793
2019-02-04,778.429124332852
2019-02-05,797.9757111528697
2019-02-06,1006.8459649122643
2019-02-07,696.9137620918191
2019-02-08,369.7255826323849
2019-02-09,282.8127005012487
2019-02-10,370.9131140350822
2019-02-11,811.0882628446094
2019-02-12,567.4500543850546
2019-02-13,164.39329887217914
2019-02-14,404.3292700501199
2019-02-15,98.92940476190476
2019-02-16,81.78142857142858
2019-02-17,88.8879761904762
2019-02-18,124.66297619047567
2019-02-19,377.7464473684268
2019-02-20,241.6287061403481
2019-02-21,484.9789066415967
2019-02-22,460.6546209273113
2019-02-23,719.8312092731716
2019-02-24,282.42557330826713
2019-02-25,171.70361528821903
2019-02-26,95.86214285714284
2019-02-27,173.77574404761754
2019-02-28,87.07261904761906
2019-03-01,350.13031641603516
2019-03-02,378.7325767543803
2019-03-03,126.05689536340755
2019-03-04,110.53765037593887
2019-03-05,245.70197994987132
2019-03-06,398.99180764410426
2019-03-07,177.5243170426047
2019-03-08,84.8153966469677
2019-03-09,87.84927944861994
2019-03-10,140.13038220551223
2019-03-11,597.8335354009931
2019-03-12,388.7083161027511
2019-03-13,517.4744078947288
2019-03-14,357.0758897243056
2019-03-15,261.4384398496208
2019-03-16,126.59863565275464
2019-03-17,41.84850880911758
2019-03-18,175.59018013784248
2019-03-19,185.5837218045094
2019-03-20,239.03683427318018
2019-03-21,83.16654761904762
2019-03-22,87.3770238095238
2019-03-23,75.14202380952382
2019-03-24,72.67380952380952
2019-03-25,173.00943922305575
2019-03-26,144.15083333333217
2019-03-27,85.6222619047619
2019-03-28,90.28392857142858
2019-03-29,81.2747619047619
2019-03-30,70.12059523809525
2019-03-31,160.96802944861972
2019-04-01,83.93059523809524
2019-04-02,74.7832142857143
2019-04-03,90.08464285714285
2019-04-04,89.60285714285715
2019-04-05,89.76702380952382
2019-04-06,83.42321428571428
2019-04-07,85.95440476190475
2019-04-08,88.09511904761905
2019-04-09,89.4557142857143
2019-04-10,127.16720551378383
2019-04-11,102.01380952380953
2019-04-12,99.68964285714286
2019-04-13,93.67785714285714
